id;placette;longueur;largeur;fleur;sous-parcelle;date;JJ;etat;note
MMA5161;A5;51;39;0;14;2017-05-27;147;;
MMA5162;A5;72;49;0;14;2017-05-27;147;;
MMA5163;A5;73;60;0;14;2017-05-27;147;;
MMA5164;A5;80;68;0;15;2017-05-27;147;;
MMA5165;A5;81;66;0;15;2017-05-27;147;;
MMA5166;A5;67;46;0;15;2017-05-27;147;;
MMA5167;A5;79;43;0;15;2017-05-27;147;;
MMA5168;A5;81;55;0;15;2017-05-27;147;;
MMA5169;A5;76;54;0;15;2017-05-27;147;;
MMA5170;A5;84;60;0;15;2017-05-27;147;;
MMA5171;A5;111;94;1;15;2017-05-27;147;;
MMA5172;A5;56;37;0;15;2017-05-27;147;;
MMA5173;A5;55;42;0;15;2017-05-27;147;;
MMA5174;A5;53;44;0;15;2017-05-27;147;;
MMA5175;A5;74;46;0;15;2017-05-27;147;;
MMA5176;A5;67;48;0;15;2017-05-27;147;;
MMA5177;A5;56;35;0;15;2017-05-27;147;;
MMA5178;A5;52;27;0;15;2017-05-27;147;;
MMA5179;A5;63;32;0;15;2017-05-27;147;;
MMA5180;A5;70;65;1;15;2017-05-27;147;;
MMA5181;A5;86;71;0;15;2017-05-27;147;;
MMA5182;A5;86;62;0;15;2017-05-27;147;;
MMA5183;A5;104;87;1;15;2017-05-27;147;;
MMA5184;A5;76;45;0;15;2017-05-27;147;;
MMA5185;A5;77;60;0;15;2017-05-27;147;;
MMA5186;A5;72;58;0;15;2017-05-27;147;;
MMA5187;A5;75;62;0;15;2017-05-27;147;;
MMA5188;A5;91;86;0;15;2017-05-27;147;;
MMA5189;A5;69;46;0;15;2017-05-27;147;;
MMA5190;A5;109;86;1;15;2017-05-27;147;;
MMA5191;A5;98;93;0;15;2017-05-27;147;;
MMA5192;A5;91;85;1;15;2017-05-27;147;;
MMA5193;A5;60;34;0;15;2017-05-27;147;;
MMA5194;A5;90;75;0;15;2017-05-27;147;;
MMA5195;A5;77;75;0;15;2017-05-27;147;;
MMA5196;A5;79;49;0;15;2017-05-27;147;;
MMA5197;A5;74;59;0;15;2017-05-27;147;;
MMA5198;A5;73;60;0;15;2017-05-27;147;;
MMA5199;A5;81;68;0;15;2017-05-27;147;;
MMA5200;A5;55;32;0;15;2017-05-27;147;;
MMA5201;A5;NA;NA;NA;15;2017-05-27;147;B;
MMA5202;A5;60;35;0;15;2017-05-27;147;;
MMA5203;A5;94;76;0;15;2017-05-27;147;;
MMA5204;A5;50;31;0;15;2017-05-27;147;;
MMA5205;A5;NA;NA;NA;15;2017-05-27;147;B;
MMA5206;A5;85;86;1;15;2017-05-27;147;;
MMA5207;A5;53;42;0;15;2017-05-27;147;;
MMA5208;A5;76;45;0;15;2017-05-27;147;;
MMA5209;A5;72;53;0;15;2017-05-27;147;;
MMC5001;C5;73;95;1;1;2017-05-28;148;;
MMC5002;C5;97;82;0;1;2017-05-28;148;;
MMC5003;C5;99;73;1;2;2017-05-28;148;;
MMC5004;C5;75;41;0;2;2017-05-28;148;;
MMC5005;C5;111;90;1;2;2017-05-28;148;;
MMC5006;C5;80;70;1;2;2017-05-28;148;;
MMC5007;C5;95;97;1;2;2017-05-28;148;;
MMC5008;C5;64;39;0;2;2017-05-28;148;;
MMC5009;C5;72;63;1;2;2017-05-28;148;;
MMC5010;C5;51;30;0;2;2017-05-28;148;;
MMC5011;C5;68;43;0;2;2017-05-28;148;;
MMC5012;C5;81;52;0;2;2017-05-28;148;;
MMC5013;C5;73;42;0;2;2017-05-28;148;;
MMC5014;C5;78;54;0;2;2017-05-28;148;;
MMC5015;C5;69;41;0;2;2017-05-28;148;;
MMC5016;C5;87;84;1;2;2017-05-28;148;;
MMC5017;C5;86;60;0;2;2017-05-28;148;;
MMC5018;C5;68;52;0;2;2017-05-28;148;;
MMC5019;C5;70;41;0;3;2017-05-28;148;;
MMC5020;C5;103;79;0;3;2017-05-28;148;;
MMC5021;C5;93;91;0;3;2017-05-28;148;;
MMC5022;C5;74;47;0;3;2017-05-28;148;;
MMC5023;C5;49;29;0;3;2017-05-28;148;;
MMC5024;C5;66;33;0;3;2017-05-28;148;;
MMC5025;C5;50;38;0;3;2017-05-28;148;;
MMC5026;C5;50;24;0;3;2017-05-28;148;;
MMC5027;C5;50;36;0;3;2017-05-28;148;;
MMC5028;C5;79;64;1;3;2017-05-28;148;;
MMC5029;C5;82;51;0;4;2017-05-28;148;;
MMC5030;C5;74;52;0;4;2017-05-28;148;;
MMC5031;C5;58;32;0;4;2017-05-28;148;;
MMC5032;C5;87;63;0;4;2017-05-28;148;;
MMC5033;C5;67;41;0;4;2017-05-28;148;;
MMC5034;C5;86;71;0;4;2017-05-28;148;;
MMC5035;C5;65;37;0;4;2017-05-28;148;;
MMC5036;C5;96;62;0;4;2017-05-28;148;;
MMC5037;C5;64;39;0;4;2017-05-28;148;;
MMC5038;C5;66;38;0;4;2017-05-28;148;;
MMC5039;C5;63;30;0;4;2017-05-28;148;;
MMC5040;C5;62;41;0;4;2017-05-28;148;;
MMC5041;C5;79;29;0;4;2017-05-28;148;;
MMC5042;C5;50;25;0;4;2017-05-28;148;;
MMC5043;C5;60;25;0;4;2017-05-28;148;;
MMC5044;C5;92;53;0;4;2017-05-28;148;;
MMC5045;C5;105;71;0;4;2017-05-28;148;;
MMC5046;C5;91;66;0;5;2017-05-28;148;;
MMC5047;C5;109;79;1;5;2017-05-28;148;;
MMC5048;C5;111;103;1;5;2017-05-28;148;;
MMC5049;C5;48;29;0;5;2017-05-28;148;;
MMC5050;C5;86;59;0;6;2017-05-28;148;;
MMC5051;C5;103;85;1;6;2017-05-28;148;;
MMC5052;C5;71;50;0;6;2017-05-28;148;;
MMC5053;C5;78;43;0;6;2017-05-28;148;;
MMC5054;C5;69;35;0;6;2017-05-28;148;;
MMC5055;C5;63;31;0;6;2017-05-28;148;;
MMC5056;C5;78;52;0;6;2017-05-28;148;;
MMC5057;C5;80;64;0;6;2017-05-28;148;;
MMC5058;C5;49;30;0;6;2017-05-28;148;;
MMC5059;C5;54;31;0;6;2017-05-28;148;;
MMC5060;C5;57;29;0;6;2017-05-28;148;;
MMC5061;C5;60;27;0;6;2017-05-28;148;;
MMC5062;C5;94;73;0;6;2017-05-28;148;;
MMC5063;C5;72;53;0;6;2017-05-28;148;;
MMC5064;C5;54;43;0;6;2017-05-28;148;;
MMC5065;C5;107;96;1;6;2017-05-28;148;;
MMC5066;C5;65;39;0;6;2017-05-28;148;;
MMC5067;C5;75;48;0;6;2017-05-28;148;;
MMC5068;C5;56;37;0;6;2017-05-28;148;;
MMC5069;C5;79;58;0;7;2017-05-28;148;;
MMC5070;C5;50;28;0;7;2017-05-28;148;;
MMC5071;C5;60;34;0;7;2017-05-28;148;;
MMC5072;C5;52;29;0;7;2017-05-28;148;;
MMC5073;C5;53;33;0;7;2017-05-28;148;;
MMC5074;C5;50;33;0;7;2017-05-28;148;;
MMC5075;C5;50;29;0;7;2017-05-28;148;;
MMC5076;C5;90;50;0;7;2017-05-28;148;;
MMC5077;C5;80;50;0;7;2017-05-28;148;;
MMC5078;C5;100;86;0;7;2017-05-28;148;;
MMC5079;C5;62;42;0;7;2017-05-28;148;;
MMC5080;C5;103;108;0;7;2017-05-28;148;;
MMC5081;C5;101;100;0;7;2017-05-28;148;;
MMC5082;C5;66;44;0;7;2017-05-28;148;;
MMC5083;C5;58;31;0;8;2017-05-28;148;;
MMC5084;C5;65;48;0;8;2017-05-28;148;;
MMC5085;C5;59;40;0;8;2017-05-28;148;;
MMC5086;C5;65;37;0;8;2017-05-28;148;;
MMC5087;C5;62;35;0;8;2017-05-28;148;;
MMC5088;C5;86;65;0;8;2017-05-28;148;;
MMC5089;C5;57;39;0;8;2017-05-28;148;;
MMC5090;C5;72;50;0;8;2017-05-28;148;;
MMC5091;C5;61;31;0;8;2017-05-28;148;;
MMC5092;C5;62;38;1;8;2017-05-28;148;;
MMC5093;C5;72;41;1;8;2017-05-28;148;;
MMC5094;C5;76;42;0;9;2017-05-28;148;;
MMC5095;C5;65;36;0;9;2017-05-28;148;;
MMC5096;C5;59;39;0;9;2017-05-28;148;;
MMC5097;C5;66;40;0;9;2017-05-28;148;;
MMC5098;C5;63;40;0;9;2017-05-28;148;;
MMC5099;C5;73;50;0;9;2017-05-28;148;;
MMC5100;C5;52;32;0;9;2017-05-28;148;;
MMC5101;C5;53;33;0;9;2017-05-28;148;;
MMC5102;C5;68;37;0;9;2017-05-28;148;;
MMC5103;C5;78;49;0;9;2017-05-28;148;;
MMC5104;C5;93;82;0;9;2017-05-28;148;;
MMC5105;C5;56;31;0;9;2017-05-28;148;;
MMC5106;C5;59;34;0;9;2017-05-28;148;;
MMC5107;C5;102;98;1;9;2017-05-28;148;;
MMC5108;C5;73;48;0;9;2017-05-28;148;;
MMC5109;C5;86;65;0;9;2017-05-28;148;;
MMC5110;C5;98;75;0;9;2017-05-28;148;;
MMC5111;C5;64;42;0;9;2017-05-28;148;;
MMC5112;C5;59;40;0;9;2017-05-28;148;;
MMC5113;C5;62;39;0;9;2017-05-28;148;;
MMC5114;C5;55;40;0;9;2017-05-28;148;;
MMC5115;C5;110;76;0;10;2017-05-28;148;;
MMC5116;C5;78;61;0;10;2017-05-28;148;;
MMC5117;C5;59;43;0;10;2017-05-28;148;;
MMC5118;C5;66;43;0;10;2017-05-28;148;;
MMC5119;C5;66;43;0;10;2017-05-28;148;;
MMC5120;C5;61;35;0;10;2017-05-28;148;;
MMC5121;C5;77;63;0;10;2017-05-28;148;;
MMC5122;C5;91;65;0;10;2017-05-28;148;;
MMC5123;C5;112;89;0;10;2017-05-28;148;;
MMC5124;C5;51;29;0;10;2017-05-28;148;;
MMC5125;C5;85;68;1;10;2017-05-28;148;;
MMC5126;C5;56;25;0;9;2017-05-28;148;;
MMC5127;C5;98;73;1;11;2017-05-28;148;;
MMC5128;C5;81;51;0;11;2017-05-28;148;;
MMC5129;C5;99;82;1;11;2017-05-28;148;;
MMC5130;C5;84;58;0;11;2017-05-28;148;;
MMC5131;C5;83;59;0;11;2017-05-28;148;;
MMC5132;C5;93;70;0;11;2017-05-28;148;;
MMC5133;C5;69;42;0;11;2017-05-28;148;;
MMC5134;C5;55;29;0;11;2017-05-28;148;;
MMC5135;C5;84;61;0;11;2017-05-28;148;;
MMC5136;C5;64;39;0;11;2017-05-28;148;;
MMC5137;C5;94;83;0;11;2017-05-28;148;;
MMC5138;C5;60;43;0;11;2017-05-28;148;;
MMC5139;C5;95;77;1;11;2017-05-28;148;;
MMC5140;C5;95;81;0;11;2017-05-28;148;;
MMC5141;C5;70;36;0;11;2017-05-28;148;;1 feuille broutée
MMC5142;C5;75;63;1;11;2017-05-28;148;;
MMC5143;C5;104;65;0;11;2017-05-28;148;;
MMC5144;C5;86;52;0;12;2017-05-28;148;;
MMC5145;C5;68;66;0;12;2017-05-28;148;;
MMC5146;C5;71;49;0;12;2017-05-28;148;;
MMC5147;C5;66;43;0;12;2017-05-28;148;;
MMC5148;C5;63;39;0;12;2017-05-28;148;;
MMC5149;C5;61;44;0;12;2017-05-28;148;;
MMC5150;C5;72;62;0;12;2017-05-28;148;;
MMC5151;C5;56;42;0;12;2017-05-28;148;;
MMC5152;C5;71;48;0;12;2017-05-28;148;;
MMC5153;C5;108;81;0;12;2017-05-28;148;;
MMC5154;C5;55;37;0;13;2017-05-28;148;;
MMC5155;C5;78;68;1;13;2017-05-28;148;;
MMC5156;C5;101;88;1;13;2017-05-28;148;;
MMC5157;C5;73;42;0;13;2017-05-28;148;;
MMC5158;C5;85;55;0;13;2017-05-28;148;;
MMC5159;C5;70;36;0;13;2017-05-28;148;;
MMC5160;C5;61;24;0;13;2017-05-28;148;;
MMC5161;C5;53;21;0;13;2017-05-28;148;;
MMC5162;C5;53;23;0;13;2017-05-28;148;;
MMC5163;C5;71;55;0;13;2017-05-28;148;;
MMC5164;C5;66;45;0;13;2017-05-28;148;;
MMC5165;C5;89;68;0;13;2017-05-28;148;;
MMC5166;C5;92;71;0;13;2017-05-28;148;;
MMC5167;C5;75;50;0;13;2017-05-28;148;;
MMC5168;C5;66;35;0;14;2017-05-28;148;;
MMC5169;C5;91;70;0;14;2017-05-28;148;;
MMC5170;C5;95;61;0;14;2017-05-28;148;;
MMC5171;C5;118;118;1;14;2017-05-28;148;;
MMC5172;C5;79;49;0;15;2017-05-28;148;;
MMC5173;C5;NA;NA;NA;15;2017-05-28;148;B;
MMC5174;C5;NA;NA;NA;15;2017-05-28;148;B;
MMC5175;C5;72;54;0;15;2017-05-28;148;;
MMC5176;C5;59;36;0;15;2017-05-28;148;;
MMC5177;C5;57;34;0;15;2017-05-28;148;;
MMC5178;C5;60;36;0;15;2017-05-28;148;;
MMC5179;C5;61;33;0;15;2017-05-28;148;;
MMC5180;C5;72;45;0;15;2017-05-28;148;;
MMC5181;C5;63;40;0;15;2017-05-28;148;;
MMC5182;C5;105;76;1;15;2017-05-28;148;;
MMC5183;C5;53;36;0;15;2017-05-28;148;;
MMC5184;C5;60;35;0;15;2017-05-28;148;;
MMC5185;C5;52;20;0;15;2017-05-28;148;;
MMC5186;C5;52;20;0;15;2017-05-28;148;;
MMC5187;C5;63;31;0;15;2017-05-28;148;;
MMC5188;C5;54;28;0;15;2017-05-28;148;;manque une feuille
MMC5189;C5;62;38;0;15;2017-05-28;148;;
MMC5190;C5;65;49;0;15;2017-05-28;148;;
MMC5191;C5;75;59;0;15;2017-05-28;148;;
MMC5192;C5;58;29;0;15;2017-05-28;148;;
MMC5193;C5;87;66;0;15;2017-05-28;148;;
MMC5194;C5;54;32;0;16;2017-05-28;148;;
MMC5195;C5;106;87;0;16;2017-05-28;148;;
MMC5196;C5;51;25;0;16;2017-05-28;148;;
MMC5197;C5;56;37;0;16;2017-05-28;148;;
MMC5198;C5;96;80;0;17;2017-05-28;148;;
MMC5199;C5;78;50;0;17;2017-05-28;148;;
MMC5200;C5;77;57;0;17;2017-05-28;148;;
MMC5201;C5;65;38;0;17;2017-05-28;148;;
MMC5202;C5;99;67;0;17;2017-05-28;148;;
MMC5203;C5;62;42;0;17;2017-05-28;148;;
MMC5204;C5;52;28;0;17;2017-05-28;148;;
MMC5205;C5;74;50;0;17;2017-05-28;148;;
MMC5206;C5;61;38;0;17;2017-05-28;148;;
MMA7001;A7;81;63;0;1;2017-05-31;151;;
MMA7002;A7;55;42;0;1;2017-05-31;151;;
MMA7003;A7;75;53;0;1;2017-05-31;151;;
MMA7004;A7;94;81;1;1;2017-05-31;151;;
MMA7005;A7;53;42;0;1;2017-05-31;151;;
MMA7006;A7;61;46;0;1;2017-05-31;151;;
MMA7007;A7;72;42;0;1;2017-05-31;151;;
MMA7008;A7;89;58;0;1;2017-05-31;151;;
MMA7009;A7;67;46;0;1;2017-05-31;151;;
MMA7010;A7;59;43;0;1;2017-05-31;151;;
MMA7011;A7;66;41;0;1;2017-05-31;151;;
MMA7012;A7;74;78;1;2;2017-05-31;151;;
MMA7013;A7;52;44;0;2;2017-05-31;151;;
MMA7014;A7;72;60;1;2;2017-05-31;151;;
MMA7015;A7;60;48;0;2;2017-05-31;151;;
MMA7016;A7;52;28;1;2;2017-05-31;151;;
MMA7017;A7;52;30;0;2;2017-05-31;151;;
MMA7018;A7;61;29;0;2;2017-05-31;151;;
MMA7019;A7;50;25;0;2;2017-05-31;151;;
MMA7020;A7;65;48;0;2;2017-05-31;151;;
MMA7021;A7;49;39;0;2;2017-05-31;151;;
MMA7022;A7;45;30;0;2;2017-05-31;151;;
MMA7023;A7;60;44;0;3;2017-05-31;151;;
MMA7024;A7;58;42;0;3;2017-05-31;151;;
MMA7025;A7;43;25;0;3;2017-05-31;151;;
MMA7026;A7;61;39;0;3;2017-05-31;151;;
MMA7027;A7;54;28;0;3;2017-05-31;151;;
MMA7028;A7;80;52;0;3;2017-05-31;151;;
MMA7029;A7;62;56;0;4;2017-05-31;151;;
MMA7030;A7;92;91;1;4;2017-05-31;151;;
MMA7031;A7;83;74;0;4;2017-05-31;151;;
MMA7032;A7;52;36;0;4;2017-05-31;151;;
MMA7033;A7;81;73;0;4;2017-05-31;151;;
MMA7034;A7;46;30;0;4;2017-05-31;151;;
MMA7035;A7;44;27;0;4;2017-05-31;151;;
MMA7036;A7;54;44;0;4;2017-05-31;151;;
MMA7037;A7;74;70;1;4;2017-05-31;151;;
MMA7038;A7;85;86;1;4;2017-05-31;151;;
MMA7039;A7;56;53;0;4;2017-05-31;151;;
MMA7040;A7;79;62;1;4;2017-05-31;151;;
MMA7041;A7;76;69;1;4;2017-05-31;151;;
MMA7042;A7;58;46;1;4;2017-05-31;151;;
MMA7043;A7;72;60;1;4;2017-05-31;151;;
MMA7044;A7;60;46;1;4;2017-05-31;151;;
MMA7045;A7;39;29;0;4;2017-05-31;151;;
MMA7046;A7;41;26;0;4;2017-05-31;151;;
MMA7047;A7;68;59;1;4;2017-05-31;151;;
MMA7048;A7;90;79;1;4;2017-05-31;151;;
MMA7049;A7;113;108;1;4;2017-05-31;151;;
MMA7050;A7;117;117;1;4;2017-05-31;151;;
MMA7051;A7;31;10;0;5;2017-05-31;151;;
MMA7052;A7;32;20;0;5;2017-05-31;151;;
MMA7053;A7;57;37;0;5;2017-05-31;151;;
MMA7054;A7;76;66;0;5;2017-05-31;151;;
MMA7055;A7;46;20;0;5;2017-05-31;151;;
MMA7056;A7;58;43;0;5;2017-05-31;151;;
MMA7057;A7;95;76;1;5;2017-05-31;151;;
MMA7058;A7;86;73;1;5;2017-05-31;151;;
MMA7059;A7;61;45;0;5;2017-05-31;151;;
MMA7060;A7;68;48;0;5;2017-05-31;151;;
MMA7061;A7;89;89;0;6;2017-05-31;151;;
MMA7062;A7;65;60;0;6;2017-05-31;151;;
MMA7063;A7;45;31;0;6;2017-05-31;151;;
MMA7064;A7;31;22;0;6;2017-05-31;151;;
MMA7065;A7;63;44;0;6;2017-05-31;151;;
MMA7066;A7;83;60;0;6;2017-05-31;151;;
MMA7067;A7;103;101;1;6;2017-05-31;151;;
MMA7068;A7;55;51;1;7;2017-05-31;151;;
MMA7069;A7;71;52;0;7;2017-05-31;151;;
MMA7070;A7;55;24;0;7;2017-05-31;151;;
MMA7071;A7;92;63;0;7;2017-05-31;151;;
MMA7072;A7;65;37;0;7;2017-05-31;151;;
MMA7073;A7;105;103;1;7;2017-05-31;151;;
MMA7074;A7;27;12;0;7;2017-05-31;151;;
MMA7075;A7;42;25;0;7;2017-05-31;151;;
MMA7076;A7;34;20;0;7;2017-05-31;151;;
MMA7077;A7;50;34;0;7;2017-05-31;151;;
MMA7078;A7;64;40;0;7;2017-05-31;151;;
MMA7079;A7;41;22;0;7;2017-05-31;151;;
MMA7080;A7;46;31;0;7;2017-05-31;151;;
MMA7081;A7;112;107;1;7;2017-05-31;151;;
MMA7082;A7;87;66;0;7;2017-05-31;151;;
MMA7083;A7;81;53;0;7;2017-05-31;151;;
MMA7084;A7;79;53;0;7;2017-05-31;151;;
MMA7085;A7;113;119;1;7;2017-05-31;151;;
MMA7086;A7;72;50;0;7;2017-05-31;151;;
MMA7087;A7;55;35;0;7;2017-05-31;151;;
MMA7088;A7;89;68;1;7;2017-05-31;151;;
MMA7089;A7;44;34;0;7;2017-05-31;151;;
MMA7090;A7;61;62;1;7;2017-05-31;151;;
MMA7091;A7;42;33;0;7;2017-05-31;151;;
MMA7092;A7;106;79;1;7;2017-05-31;151;;
MMA7093;A7;89;59;0;7;2017-05-31;151;;
MMA7094;A7;109;76;0;7;2017-05-31;151;;
MMA7095;A7;82;58;1;7;2017-05-31;151;;
MMA7096;A7;65;50;0;7;2017-05-31;151;;
MMA7097;A7;46;30;0;7;2017-05-31;151;;
MMA7098;A7;51;28;0;7;2017-05-31;151;;
MMA7099;A7;30;15;0;7;2017-05-31;151;;
MMA7100;A7;23;12;0;7;2017-05-31;151;;
MMA7101;A7;51;29;0;7;2017-05-31;151;;
MMA7102;A7;38;13;0;7;2017-05-31;151;;
MMA7103;A7;42;30;0;7;2017-05-31;151;;
MMA7104;A7;42;22;0;7;2017-05-31;151;;
MMA7105;A7;42;28;0;7;2017-05-31;151;;
MMA7106;A7;34;20;0;7;2017-05-31;151;;
MMA7107;A7;32;19;0;7;2017-05-31;151;;
MMA7108;A7;29;19;0;7;2017-05-31;151;;
MMA7109;A7;36;21;0;7;2017-05-31;151;;
MMA7110;A7;44;34;0;7;2017-05-31;151;;
MMA7112;A7;49;34;0;7;2017-05-31;151;;
MMA7113;A7;52;37;0;7;2017-05-31;151;;
MMA7114;A7;57;43;0;7;2017-05-31;151;;
MMA7115;A7;50;62;0;7;2017-05-31;151;;
MMA7116;A7;50;31;0;7;2017-05-31;151;;
MMA7117;A7;66;50;0;7;2017-05-31;151;;
MMA7118;A7;36;20;0;7;2017-05-31;151;;
MMA7119;A7;70;57;1;7;2017-05-31;151;;
MMA7120;A7;65;52;0;7;2017-05-31;151;;
MMA7121;A7;46;26;0;7;2017-05-31;151;;
MMA7122;A7;37;23;0;7;2017-05-31;151;;
MMA7123;A7;70;46;0;7;2017-05-31;151;;
MMA7124;A7;76;59;0;7;2017-05-31;151;;
MMA7125;A7;70;44;0;7;2017-05-31;151;;
MMA7126;A7;74;41;0;7;2017-05-31;151;;
MMA7127;A7;71;60;0;7;2017-05-31;151;;
MMA7128;A7;64;45;0;7;2017-05-31;151;;
MMA7129;A7;72;72;1;7;2017-05-31;151;;
MMB7001;B7;78;49;0;1;2017-06-01;152;;
MMB7002;B7;60;41;0;1;2017-06-01;152;;
MMB7003;B7;71;45;0;1;2017-06-01;152;;
MMB7004;B7;72;51;0;1;2017-06-01;152;;
MMB7005;B7;94;75;1;1;2017-06-01;152;;
MMB7006;B7;81;79;0;1;2017-06-01;152;;
MMB7007;B7;94;66;1;1;2017-06-01;152;;
MMB7008;B7;104;87;1;1;2017-06-01;152;;
MMB7009;B7;85;62;1;1;2017-06-01;152;;
MMB7010;B7;81;59;0;1;2017-06-01;152;;
MMB7011;B7;86;62;0;1;2017-06-01;152;;
MMB7012;B7;79;56;0;1;2017-06-01;152;;
MMB7013;B7;88;62;0;1;2017-06-01;152;;
MMB7014;B7;79;49;0;1;2017-06-01;152;;
MMB7015;B7;73;52;0;1;2017-06-01;152;;
MMB7016;B7;67;43;0;1;2017-06-01;152;;
MMB7017;B7;60;33;0;2;2017-06-01;152;;
MMB7018;B7;56;30;0;2;2017-06-01;152;;
MMB7019;B7;70;49;0;2;2017-06-01;152;;
MMB7020;B7;62;39;0;2;2017-06-01;152;;
MMB7021;B7;89;62;1;2;2017-06-01;152;;
MMB7022;B7;52;37;0;2;2017-06-01;152;;
MMB7023;B7;44;32;0;2;2017-06-01;152;;
MMB7024;B7;56;49;0;2;2017-06-01;152;;
MMB7025;B7;50;35;0;2;2017-06-01;152;;
MMB7026;B7;35;15;0;2;2017-06-01;152;;
MMB7027;B7;68;48;0;2;2017-06-01;152;;
MMB7028;B7;59;36;0;2;2017-06-01;152;;
MMB7029;B7;38;21;0;2;2017-06-01;152;;
MMB7030;B7;42;20;0;4;2017-06-01;152;;
MMB7031;B7;60;34;0;3;2017-06-01;152;;
MMB7032;B7;90;67;0;3;2017-06-01;152;;
MMB7033;B7;61;32;0;3;2017-06-01;152;;
MMB7034;B7;54;28;0;3;2017-06-01;152;;
MMB7035;B7;74;45;0;3;2017-06-01;152;;
MMB7036;B7;110;80;1;3;2017-06-01;152;;
MMB7037;B7;87;57;0;3;2017-06-01;152;;
MMB7038;B7;107;73;1;3;2017-06-01;152;;
MMB7039;B7;96;78;1;3;2017-06-01;152;;
MMB7040;B7;104;84;1;3;2017-06-01;152;;
MMB7041;B7;48;24;0;4;2017-06-01;152;;
MMB7042;B7;51;27;0;2;2017-06-01;152;;
MMB7043;B7;66;42;0;2;2017-06-01;152;;
MMB7044;B7;60;41;0;2;2017-06-01;152;;
MMB7045;B7;62;43;0;2;2017-06-01;152;;
MMB7046;B7;45;21;0;2;2017-06-01;152;;
MMB7047;B7;35;19;0;2;2017-06-01;152;;
MMB7048;B7;56;34;0;2;2017-06-01;152;;
MMB7049;B7;65;41;0;2;2017-06-01;152;;
MMB7050;B7;61;39;0;2;2017-06-01;152;;
MMB7051;B7;46;27;0;4;2017-06-01;152;;
MMB7052;B7;45;27;0;2;2017-06-01;152;;
MMB7053;B7;30;17;0;2;2017-06-01;152;;
MMB7054;B7;37;23;0;2;2017-06-01;152;;
MMB7055;B7;85;68;0;2;2017-06-01;152;;
MMB7056;B7;112;98;1;3;2017-06-01;152;;
MMB7057;B7;48;21;0;3;2017-06-01;152;;
MMB7058;B7;53;27;0;3;2017-06-01;152;;
MMB7059;B7;55;29;0;4;2017-06-01;152;;
MMB7060;B7;45;21;0;4;2017-06-01;152;;
MMB7061;B7;70;53;0;4;2017-06-01;152;;
MMB7062;B7;48;28;0;4;2017-06-01;152;;
MMB7063;B7;47;28;0;4;2017-06-01;152;;
MMB7064;B7;61;34;0;4;2017-06-01;152;;
MMB7065;B7;50;20;0;5;2017-06-01;152;;
MMB7066;B7;51;32;0;5;2017-06-01;152;;
MMB7067;B7;59;34;0;5;2017-06-01;152;;
MMB7068;B7;51;63;0;5;2017-06-01;152;;
MMB7069;B7;67;50;0;5;2017-06-01;152;;
MMB7070;B7;78;59;0;5;2017-06-01;152;;
MMB7071;B7;55;34;0;5;2017-06-01;152;;
MMB7072;B7;32;11;0;5;2017-06-01;152;;
MMB7073;B7;40;31;0;5;2017-06-01;152;;
MMB7074;B7;47;42;0;5;2017-06-01;152;;
MMB7075;B7;42;33;0;5;2017-06-01;152;;
MMB7076;B7;43;34;0;5;2017-06-01;152;;
MMB7077;B7;35;19;0;5;2017-06-01;152;;
MMB7078;B7;61;51;0;5;2017-06-01;152;;
MMB7079;B7;40;21;0;5;2017-06-01;152;;
MMB7080;B7;50;36;0;5;2017-06-01;152;;
MMB7081;B7;76;59;1;5;2017-06-01;152;;
MMB7082;B7;53;42;0;5;2017-06-01;152;;
MMB7083;B7;59;32;0;5;2017-06-01;152;;
MMB7084;B7;69;57;1;5;2017-06-01;152;;
MMB7085;B7;62;52;0;5;2017-06-01;152;;
MMB7086;B7;54;42;0;5;2017-06-01;152;;
MMB7087;B7;53;44;0;5;2017-06-01;152;;
MMB7088;B7;58;45;0;5;2017-06-01;152;;
MMB7089;B7;71;49;0;5;2017-06-01;152;;
MMB7090;B7;50;41;0;5;2017-06-01;152;;
MMB7091;B7;75;59;0;5;2017-06-01;152;;
MMB7092;B7;56;27;0;5;2017-06-01;152;;
MMB7093;B7;74;54;0;6;2017-06-01;152;;
MMB7094;B7;93;74;1;6;2017-06-01;152;;
MMB7095;B7;32;11;0;6;2017-06-01;152;;
MMB7096;B7;33;18;0;6;2017-06-01;152;;
MMB7097;B7;33;21;0;6;2017-06-01;152;;
MMB7098;B7;50;31;0;6;2017-06-01;152;;
MMB7099;B7;85;58;1;6;2017-06-01;152;;
MMB7100;B7;47;23;0;6;2017-06-01;152;;
MMB7101;B7;72;56;0;6;2017-06-01;152;;
MMB7102;B7;40;23;0;6;2017-06-01;152;;
MMB7103;B7;22;12;0;6;2017-06-01;152;;
MMB7104;B7;29;19;0;6;2017-06-01;152;;
MMB7105;B7;49;39;0;6;2017-06-01;152;;
MMB7106;B7;32;17;0;6;2017-06-01;152;;
MMB7107;B7;32;12;0;6;2017-06-01;152;;
MMB7108;B7;40;22;0;6;2017-06-01;152;;
MMB7109;B7;40;26;0;6;2017-06-01;152;;
MMB7110;B7;40;20;0;6;2017-06-01;152;;
MMB7111;B7;52;31;0;6;2017-06-01;152;;
MMB7112;B7;56;38;0;6;2017-06-01;152;;
MMB7113;B7;36;19;0;6;2017-06-01;152;;
MMB7115;B7;56;41;0;6;2017-06-01;152;;
