plant_id;date_identification;note_plant;site_id;zone_id;placette_numero;parcelle;date_debut_emplacement;date_fin_emplacement;est_actuel;note_emplacement;date_observation;note_observation;longueur;largeur;est_fruit;etat_id
"1355";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"54";"2024-05-08";"2024-08-13";"true";"";"2024-07-15";"Observation du 2024-07-15 (ete)";"177";"229";;"O"
"1355";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"54";"2024-05-08";"2024-08-13";"true";"";"2024-07-20";"Observation du 2024-07-20 (ete)";"245";"62";;"B"
"1355";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"54";"2024-05-08";"2024-08-13";"true";"";"2024-07-22";"Observation du 2024-07-22 (ete)";"226";"57";;"O"
"1355";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"54";"2024-05-08";"2024-08-13";"true";"";"2024-07-25";"Observation du 2024-07-25 (ete)";"121";"214";;"O"
"1355";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"54";"2024-05-08";"2024-08-13";"true";"";"2024-07-26";"Observation du 2024-07-26 (ete)";"105";"238";;"O"
"1355";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"54";"2024-05-08";"2024-08-13";"true";"";"2024-08-01";"Observation du 2024-08-01 (ete)";"268";"227";;"X"
"1355";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"54";"2024-05-08";"2024-08-13";"true";"";"2024-08-04";"Observation du 2024-08-04 (ete)";"316";"217";;"O"
"1355";"2024-05-08";"Plant observe en zone A";"MF";"A";"4";"54";"2024-05-08";"2024-08-13";"true";"";"2024-08-06";"Observation du 2024-08-06 (ete)";"233";"108";;"B"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-05-11";"Observation du 2024-05-11 (printemps)";"174";"79";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-05-14";"Observation du 2024-05-14 (printemps)";"101";"138";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"77";"139";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-05-18";"Observation du 2024-05-18 (printemps)";"122";"68";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-05-23";"Observation du 2024-05-23 (printemps)";"169";"123";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"170";"109";;"X"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"164";"110";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-05-28";"Observation du 2024-05-28 (printemps)";"56";"46";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"174";"99";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-06-07";"Observation du 2024-06-07 (ete)";"185";"101";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-06-08";"Observation du 2024-06-08 (ete)";"126";"125";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-06-09";"Observation du 2024-06-09 (ete)";"182";"114";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-06-10";"Observation du 2024-06-10 (ete)";"266";"82";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-06-11";"Observation du 2024-06-11 (ete)";"281";"198";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-06-12";"Observation du 2024-06-12 (ete)";"188";"213";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-06-14";"Observation du 2024-06-14 (ete)";"334";"205";;"C"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-07-02";"Observation du 2024-07-02 (ete)";"304";"61";;"N"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-07-04";"Observation du 2024-07-04 (ete)";"150";"126";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-07-05";"Observation du 2024-07-05 (ete)";"153";"124";;"O"
"1356";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"55";"2024-05-11";"2024-07-13";"true";"";"2024-07-13";"Observation du 2024-07-13 (ete)";"212";"158";;"O"
"1357";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"56";"2024-05-11";"2024-06-18";"true";"";"2024-05-11";"Observation du 2024-05-11 (printemps)";"120";"21";;"X"
"1357";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"56";"2024-05-11";"2024-06-18";"true";"";"2024-05-12";"Observation du 2024-05-12 (printemps)";"42";"115";;"C"
"1357";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"56";"2024-05-11";"2024-06-18";"true";"";"2024-05-14";"Observation du 2024-05-14 (printemps)";"166";"138";;"O"
"1357";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"56";"2024-05-11";"2024-06-18";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"121";"73";;"O"
"1357";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"56";"2024-05-11";"2024-06-18";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"46";"46";;"O"
"1357";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"56";"2024-05-11";"2024-06-18";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"114";"111";;"C"
"1357";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"56";"2024-05-11";"2024-06-18";"true";"";"2024-05-27";"Observation du 2024-05-27 (printemps)";"71";"121";;"C"
"1357";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"56";"2024-05-11";"2024-06-18";"true";"";"2024-06-12";"Observation du 2024-06-12 (ete)";"315";"186";;"O"
"1357";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"56";"2024-05-11";"2024-06-18";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"249";"133";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-05-16";"Observation du 2024-05-16 (printemps)";"56";"44";;"X"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"91";"88";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-05-18";"Observation du 2024-05-18 (printemps)";"79";"117";;"C"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"50";"121";;"C"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"162";"35";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"130";"79";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"178";"131";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-05-31";"Observation du 2024-05-31 (printemps)";"94";"44";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"251";"83";;"C"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-06-09";"Observation du 2024-06-09 (ete)";"345";"156";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-06-10";"Observation du 2024-06-10 (ete)";"120";"97";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"272";"232";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-06-21";"Observation du 2024-06-21 (ete)";"284";"99";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"113";"229";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-03";"Observation du 2024-07-03 (ete)";"265";"104";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-04";"Observation du 2024-07-04 (ete)";"310";"225";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-10";"Observation du 2024-07-10 (ete)";"282";"153";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-11";"Observation du 2024-07-11 (ete)";"344";"243";;"X"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-13";"Observation du 2024-07-13 (ete)";"210";"90";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-15";"Observation du 2024-07-15 (ete)";"149";"139";;"C"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-17";"Observation du 2024-07-17 (ete)";"224";"233";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-19";"Observation du 2024-07-19 (ete)";"254";"66";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-22";"Observation du 2024-07-22 (ete)";"143";"50";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-25";"Observation du 2024-07-25 (ete)";"205";"164";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-27";"Observation du 2024-07-27 (ete)";"256";"61";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-29";"Observation du 2024-07-29 (ete)";"272";"166";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-07-31";"Observation du 2024-07-31 (ete)";"227";"98";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-08-05";"Observation du 2024-08-05 (ete)";"305";"140";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-08-08";"Observation du 2024-08-08 (ete)";"152";"163";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-08-22";"Observation du 2024-08-22 (ete)";"277";"227";;"X"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-08-30";"Observation du 2024-08-30 (ete)";"329";"76";;"O"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-09-07";"Observation du 2024-09-07 (automne)";"266";"68";;"C"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-09-09";"Observation du 2024-09-09 (automne)";"187";"99";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-09-13";"Observation du 2024-09-13 (automne)";"208";"192";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-09-14";"Observation du 2024-09-14 (automne)";"103";"137";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-09-23";"Observation du 2024-09-23 (automne)";"147";"108";;"C"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-09-28";"Observation du 2024-09-28 (automne)";"213";"120";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-09-29";"Observation du 2024-09-29 (automne)";"202";"73";;"B"
"1358";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"57";"2024-05-16";"2024-09-30";"true";"";"2024-09-30";"Observation du 2024-09-30 (automne)";"276";"68";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-05-18";"Observation du 2024-05-18 (printemps)";"192";"95";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"116";"93";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-05-21";"Observation du 2024-05-21 (printemps)";"161";"143";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-05-23";"Observation du 2024-05-23 (printemps)";"147";"66";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"109";"45";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"161";"33";;"D"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"256";"206";;"B"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-06-03";"Observation du 2024-06-03 (ete)";"237";"225";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-06-04";"Observation du 2024-06-04 (ete)";"138";"113";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-06-06";"Observation du 2024-06-06 (ete)";"234";"96";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-06-08";"Observation du 2024-06-08 (ete)";"276";"220";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-06-20";"Observation du 2024-06-20 (ete)";"130";"59";;"X"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-06-23";"Observation du 2024-06-23 (ete)";"136";"215";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"179";"62";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-06-30";"Observation du 2024-06-30 (ete)";"192";"207";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-07-01";"Observation du 2024-07-01 (ete)";"241";"235";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-07-03";"Observation du 2024-07-03 (ete)";"253";"56";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-07-07";"Observation du 2024-07-07 (ete)";"288";"104";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-07-08";"Observation du 2024-07-08 (ete)";"292";"241";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-07-09";"Observation du 2024-07-09 (ete)";"252";"239";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-07-15";"Observation du 2024-07-15 (ete)";"122";"106";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-07-18";"Observation du 2024-07-18 (ete)";"147";"183";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-03";"Observation du 2024-08-03 (ete)";"289";"245";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-04";"Observation du 2024-08-04 (ete)";"283";"244";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-06";"Observation du 2024-08-06 (ete)";"107";"61";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-09";"Observation du 2024-08-09 (ete)";"349";"88";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-21";"Observation du 2024-08-21 (ete)";"135";"214";;"N"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-23";"Observation du 2024-08-23 (ete)";"182";"249";;"B"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-25";"Observation du 2024-08-25 (ete)";"149";"181";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-26";"Observation du 2024-08-26 (ete)";"167";"221";;"B"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-28";"Observation du 2024-08-28 (ete)";"256";"68";;"X"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-08-29";"Observation du 2024-08-29 (ete)";"227";"99";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-09-08";"Observation du 2024-09-08 (automne)";"149";"131";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-09-11";"Observation du 2024-09-11 (automne)";"222";"60";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-09-13";"Observation du 2024-09-13 (automne)";"241";"122";;"O"
"1359";"2024-05-10";"Plant observe en zone A";"MF";"A";"4";"58";"2024-05-17";"2024-09-20";"true";"";"2024-09-16";"Observation du 2024-09-16 (automne)";"164";"189";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-05-10";"Observation du 2024-05-10 (printemps)";"135";"87";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-05-11";"Observation du 2024-05-11 (printemps)";"144";"67";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"123";"132";;"X"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-05-16";"Observation du 2024-05-16 (printemps)";"143";"109";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-05-19";"Observation du 2024-05-19 (printemps)";"114";"79";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"136";"99";;"B"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-05-23";"Observation du 2024-05-23 (printemps)";"113";"146";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"69";"132";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"92";"32";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-06-01";"Observation du 2024-06-01 (ete)";"318";"219";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-06-04";"Observation du 2024-06-04 (ete)";"81";"66";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-06-07";"Observation du 2024-06-07 (ete)";"205";"85";;"B"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-06-21";"Observation du 2024-06-21 (ete)";"202";"145";;"B"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-07-01";"Observation du 2024-07-01 (ete)";"299";"240";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-07-04";"Observation du 2024-07-04 (ete)";"106";"206";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-07-06";"Observation du 2024-07-06 (ete)";"127";"116";;"B"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-07-08";"Observation du 2024-07-08 (ete)";"267";"120";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-07-10";"Observation du 2024-07-10 (ete)";"232";"57";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-07-12";"Observation du 2024-07-12 (ete)";"303";"118";;"O"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-07-27";"Observation du 2024-07-27 (ete)";"138";"166";;"C"
"1360";"2024-05-09";"Plant observe en zone A";"MF";"A";"4";"59";"2024-05-10";"2024-08-06";"true";"";"2024-08-03";"Observation du 2024-08-03 (ete)";"188";"128";;"B"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-10";"Observation du 2024-05-10 (printemps)";"174";"129";;"B"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-12";"Observation du 2024-05-12 (printemps)";"111";"108";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"44";"84";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-19";"Observation du 2024-05-19 (printemps)";"99";"126";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"95";"33";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-23";"Observation du 2024-05-23 (printemps)";"92";"109";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"115";"93";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"47";"108";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"69";"140";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-27";"Observation du 2024-05-27 (printemps)";"125";"91";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-28";"Observation du 2024-05-28 (printemps)";"45";"140";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"178";"75";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-06-02";"Observation du 2024-06-02 (ete)";"192";"212";;"O"
"1361";"2024-05-07";"Plant observe en zone A";"MF";"A";"4";"60";"2024-05-08";"2024-08-22";"true";"";"2024-06-10";"Observation du 2024-06-10 (ete)";"224";"67";;"O"
